Maximum Number of Users in a Cell,IRAT/Session Continuity to 2G,Secondary_Cell_Performance,Carrier Number DL (earfcn),Inter Frequency Handover Success Rate (%),Traffic_Volume_and_Payload_Metrics
0.029187817258883253,0.050911854103343465,0.043989448448116975,0.0,1.0,0.06950621281138655
0.14593908629441626,0.33966565349544076,0.46266719173218074,1.0,0.9941079748,0.4469142627407823
0.10279187817258885,0.16489361702127658,0.29749772596174845,1.0,0.9984276730000001,0.28425922161178335
0.13959390862944165,0.270516717325228,0.4723995464004035,1.0,0.9970655597,0.3513635974695165
0.06725888324873097,0.06990881458966565,0.21644721536228828,0.0,0.995872033,0.2038623285716761
0.08121827411167513,0.16489361702127658,0.4040349859568848,0.0,0.9911385607,0.22432260385557726
0.08248730964467006,0.13145896656534956,0.20083893875679656,0.0,0.9934060937,0.2239995590762348
0.10025380710659901,0.16489361702127658,0.3629702512741038,1.0,0.9973958333,0.2879090395193054
0.13959390862944165,0.11550151975683891,0.13856304127811753,1.0,0.9902003483999999,0.42004153368087216
0.09390862944162438,0.2986322188449848,0.2474956727502071,1.0,0.9945940432000001,0.31971017252139977
0.03553299492385787,0.05851063829787234,0.0,1.0,0.9969135802,0.10442024468104572
0.2868020304568528,0.20364741641337386,0.0,1.0,0.9947006498000001,0.4429187504787787
0.31472081218274117,0.3168693009118541,0.0,1.0,0.9850746269,0.5173330000631108
0.030456852791878177,0.14893617021276595,0.0,0.0,0.9990725713,0.08704223405757981
0.09137055837563453,0.16717325227963525,0.0,0.0,0.9920764684,0.2123631302285355
0.12436548223350255,0.3799392097264438,0.0,0.0,0.9785782901000001,0.20657061523427483
0.1472081218274112,0.6185410334346505,0.019550964615337386,1.0,0.9956312142,0.48289973966008487
0.16497461928934012,0.5638297872340425,0.04648987981448565,1.0,0.9955149215,0.539114286657207
0.11548223350253808,0.24468085106382978,0.035777328074664494,1.0,0.9924856634,0.3189210671867964
0.06979695431472083,0.6914893617021276,0.027598276223641197,0.0,0.9952465178000001,0.2168514091904347
0.09390862944162438,0.7013677811550152,0.06955945398225087,0.0,0.9955314699000001,0.25171431694532015
0.0634517766497462,0.23556231003039513,0.05359824452872509,0.0,0.995526839,0.17433070879386775
0.22461928934010156,0.2484802431610942,0.205677697949057,0.0,0.9905799235000001,0.3921264844395377
0.09517766497461931,0.19984802431610943,0.06112189422062879,0.0,0.999589238,0.14102153572004647
0.15228426395939088,0.3411854103343465,0.2401694384782544,0.0,0.9934982843000001,0.4470079243981166
0.32994923857868025,0.32750759878419455,0.5892357889059564,1.0,0.9959051519000001,0.5086518911018392
0.20177664974619294,0.310790273556231,0.19377298788657976,1.0,0.9971889055,0.3144326734357352
0.22335025380710663,0.6451367781155015,0.6127592589853378,1.0,0.9911402157000001,0.5854559570924649
0.0901015228426396,0.23556231003039513,0.08885047109958098,0.0,0.9941752097,0.22266290342276288
0.05329949238578681,0.11702127659574468,0.1151514991197463,0.0,0.9946569179,0.17041706116332608
0.11928934010152287,0.41185410334346506,0.1562789878169757,0.0,0.9983123657999999,0.3124507388752435
0.13324873096446702,0.3047112462006079,0.08455631382223329,1.0,0.9736059123,0.36581735257063747
0.08121827411167513,0.1762917933130699,0.1454819262979953,1.0,0.9771622219,0.26141649587651794
0.18527918781725888,0.5182370820668692,0.3001858855244651,1.0,0.9973474801000001,0.5539325080667054
0.2271573604060914,0.6740121580547113,0.0,1.0,0.9696301974,0.546629844234357
0.17258883248730966,0.6117021276595744,0.0,1.0,0.9798370247,0.5290624987457315
0.11802030456852794,0.32674772036474165,0.0,1.0,0.9970578055,0.32236083618784683
0.1104060913705584,0.22340425531914893,0.0,0.0,0.9959387427,0.2316396835636974
0.1319796954314721,0.3882978723404255,0.0,0.0,0.9871268807,0.32804604221378836
0.062182741116751275,0.18085106382978725,0.0,0.0,0.9979384479,0.15150313406935442
0.08248730964467006,0.2591185410334346,0.09444572747672227,0.0,0.9969216197,0.20964597686219857
0.08756345177664976,0.42401215805471126,0.20274850946619294,0.0,0.9982470120000001,0.265883800619501
0.16878172588832488,0.31458966565349544,0.1673996385939804,0.0,0.9931292942000001,0.43527461102207665
0.1269035532994924,0.42629179331306993,0.1618434130304518,1.0,0.9912205567,0.33987347448061284
0.14974619289340102,0.6747720364741642,0.3148845528276214,1.0,0.9967021577,0.45623551618464686
0.22969543147208127,0.601063829787234,0.48293359553978393,1.0,0.9891192196,0.6546732762164015
0.07233502538071067,0.18161094224924013,0.14973955404485254,0.0,0.9959635417,0.252022355964804
0.044416243654822336,0.11854103343465046,0.0744882233772272,0.0,0.9954669084,0.19010772836100673
0.07741116751269037,0.23100303951367782,0.8484537697557729,1.0,0.9940784604,0.23285803065812266
0.12817258883248733,0.45288753799392095,0.6385198718906366,1.0,0.9923775713,0.4130164568505674
0.04949238578680204,0.08206686930091185,0.08098951408130625,1.0,0.9846650525,0.16719847960712736
0.1269035532994924,0.17553191489361702,0.13591946093881707,0.0,0.9939470366000001,0.34378695657016717
0.11294416243654824,0.2629179331306991,0.14813658546206024,0.0,0.9947570779,0.2973120260728863
0.10025380710659901,0.056990881458966566,0.18229191840701686,0.0,0.9984230683,0.32369570358256566
0.17893401015228427,0.41033434650455924,0.44733851899110305,1.0,0.9843784138,0.4279703747349694
0.11802030456852794,0.5189969604863222,0.32111195602895426,1.0,0.9829216065,0.34389316248556884
0.12309644670050764,0.07066869300911854,0.3115592798641538,1.0,0.9957011659,0.36406996853006557
0.11421319796954317,0.11474164133738601,0.06310467994630867,0.0,0.9979476655,0.2657066054877129
0.07614213197969544,0.0919452887537994,0.08442977408902698,0.0,0.9991680532,0.19441705258694938
0.09263959390862944,0.21504559270516718,0.1846078486521449,0.0,0.9982100239,0.2702137581257039
0.029187817258883253,0.06382978723404255,0.0616414353180721,0.0,1.0,0.06842704864531325
0.16751269035532995,0.3882978723404255,0.44056995688807604,1.0,0.9969126274,0.45530050740419187
0.11802030456852794,0.2188449848024316,0.3189328765618458,1.0,0.9981105933000001,0.3166401198890293
0.12055837563451778,0.3411854103343465,0.5685987995496539,1.0,0.9972383983,0.3752313639144009
0.0799492385786802,0.0919452887537994,0.210399016800189,0.0,0.9867682438000001,0.23094667614425146
0.08121827411167513,0.2378419452887538,0.3244098948265032,0.0,0.9851466766,0.24382712578091037
0.08883248730964467,0.14209726443768997,0.14769451816031717,0.0,0.9930922389,0.24530882811256344
0.11928934010152287,0.27887537993920974,0.3583891122468736,1.0,0.9928756477,0.3232584285057961
0.15101522842639595,0.13753799392097266,0.11939444307503692,1.0,0.9939251421,0.47110073439579786
0.09771573604060915,0.38145896656534956,0.24242872695713916,1.0,0.9948990002,0.3269326483470334
0.030456852791878177,0.07750759878419453,0.0,1.0,0.9986244842,0.10492579739259249
0.21954314720812187,0.24012158054711247,0.0,1.0,0.9939202184,0.45833912193778903
0.2626903553299493,0.3373860182370821,0.0,1.0,0.9875368973,0.5481151437173205
0.026649746192893405,0.1519756838905775,0.0,0.0,0.9991478483,0.08681220085630674
0.1053299492385787,0.21504559270516718,0.0,0.0,0.9900920028000001,0.23508638062778447
0.10152284263959394,0.418693009118541,0.0,0.0,0.9768590744,0.2247713300375039
0.15862944162436549,0.8411854103343465,0.09565538878295325,1.0,0.9968711976000001,0.5098547174296655
0.20812182741116755,0.5547112462006079,0.059517006187958514,1.0,0.9959738998000001,0.5894353317991315
0.11928934010152287,0.24012158054711247,0.05211930239945511,1.0,0.9925422605,0.34666602713988454
0.06598984771573604,0.7841945288753799,0.06607952134486449,0.0,0.9910080454,0.2164808525512171
0.11802030456852794,0.6451367781155015,0.060969507895159224,0.0,0.9971853639,0.2760130219255655
0.0850253807106599,0.24012158054711247,0.07277735771816854,0.0,0.9881630864000001,0.1968638164867333
0.22461928934010156,0.310790273556231,0.20573381186658382,0.0,0.9966724180000001,0.40746357216945933
0.09898477157360408,0.2196048632218845,0.12004910144732879,0.0,0.9981447124,0.14085830896936666
0.15482233502538073,0.39361702127659576,0.24555524688402205,0.0,0.9941662615,0.48027184496456377
0.29949238578680204,0.385258358662614,0.4421149760793957,1.0,0.9953014184,0.5536890094858956
0.1865482233502538,0.324468085106383,0.18048917707989218,1.0,0.9964705882,0.34108225710268536
0.21446700507614216,0.7811550151975684,0.570400053063192,1.0,0.9895114299,0.6167218309626776
0.11167512690355332,0.26063829787234044,0.10155507590902416,0.0,0.9893712845,0.3023636203485306
0.05456852791878174,0.15501519756838905,0.11295990723874574,0.0,0.9965237543000001,0.17338654537115733
0.15862944162436549,0.39893617021276595,0.1768387493070936,0.0,0.9971467701000001,0.36709751371316024
0.17639593908629442,0.3183890577507599,0.19646645592786524,1.0,0.9747414339,0.4365040912370187
0.08121827411167513,0.15045592705167174,0.1592976346607157,1.0,0.9790440649000001,0.2702593372721496
0.2868020304568528,0.43617021276595747,0.2666905554200544,1.0,0.9976177668,0.6441047175124344
0.18401015228426398,0.729483282674772,0.0,1.0,0.9763313609,0.5910536194799991
0.16878172588832488,0.723404255319149,0.0,1.0,0.9798204203,0.5582537974105461
0.1269035532994924,0.3905775075987842,0.0,1.0,0.9956722044,0.3696180789119393
0.09517766497461931,0.21732522796352582,0.0,0.0,0.9960457681,0.25974290590439264
0.11548223350253808,0.4316109422492401,0.0,0.0,0.9896773145000001,0.3840161499731032
0.0736040609137056,0.189209726443769,0.0,0.0,0.9988283135,0.2061992627644991
0.0736040609137056,0.2530395136778115,0.11087607447355159,0.0,0.9967355822,0.2180001176784567
0.09263959390862944,0.4627659574468085,0.23489072937739752,0.0,0.9979410629000001,0.30429533885517834
0.16497461928934012,0.3518237082066869,0.28127088263995187,0.0,0.9893190921,0.4766349663480348
0.11928934010152287,0.48404255319148937,0.24438305683837788,1.0,0.9852284967,0.3628820641523132
0.1865482233502538,0.7036474164133738,0.385945346519906,1.0,0.9936684937,0.5169829788326227
0.27030456852791884,0.6960486322188449,0.6384352361475791,1.0,0.9908629951000001,0.7390443383502303
0.07868020304568529,0.1534954407294833,0.1026575119464461,0.0,0.9924486086000001,0.2733259004616991
0.04060913705583757,0.10182370820668693,0.05683011226250511,0.0,0.9949270767,0.14677272463421792
0.06472081218274113,0.17933130699088146,0.016913550508769984,1.0,0.9942575882,0.2130904068434981
0.1307106598984772,0.5144376899696048,0.5039783240364178,1.0,0.9942384245,0.4415825910659829
0.04822335025380712,0.07750759878419453,0.10897387565134282,1.0,0.9962178517,0.1656516996810295
0.14847715736040612,0.15045592705167174,0.1495238018802859,0.0,0.9930426715999999,0.3733817620431891
0.10913705583756347,0.25987841945288753,0.1330838276426623,0.0,0.9928122192,0.32476134192107614
0.11421319796954317,0.05167173252279635,0.13254308862062897,0.0,0.9951801116,0.35242776157494204
0.1472081218274112,0.3844984802431611,0.4869570743946502,1.0,0.9899855183,0.4400884059391424
0.12944162436548226,0.5972644376899696,0.3459244686635832,1.0,0.9806002742,0.3742311881227832
0.12309644670050764,0.05623100303951368,0.29050245883328857,1.0,0.9919104254,0.36383016510317984
0.08756345177664976,0.16489361702127658,0.02006173022786977,0.0,0.9972127594,0.18749556432698472
0.07741116751269037,0.08130699088145897,0.08015631088067635,0.0,0.9989068051,0.20385645066966276
0.09771573604060915,0.2978723404255319,0.15640434588885088,0.0,0.9945766797000001,0.30997868093746966
0.03299492385786802,0.053951367781155016,0.039222890562673175,0.0,0.995215311,0.0713974788453204
0.1319796954314721,0.3822188449848024,0.24436403029146234,1.0,0.9916172177,0.3872250263567918
0.11294416243654824,0.21124620060790272,0.3525834301785771,1.0,0.9983439490000001,0.3288180658120227
0.12944162436548226,0.331306990881459,0.5430804692052039,1.0,0.9946343402,0.4143272833489026
0.08121827411167513,0.07674772036474165,0.21958098721074146,0.0,0.9891936825000001,0.2426945930165345
0.10406091370558378,0.19300911854103345,0.2849070405025638,0.0,0.9878353427000001,0.26734994957832436
0.08756345177664976,0.1474164133738602,0.22214710575090335,0.0,0.9959118379,0.24517567151151867
0.10786802030456855,0.24544072948328266,0.4297387711492335,1.0,0.9886375165,0.36053928328145524
0.14974619289340102,0.128419452887538,0.1259933617985351,1.0,0.9950257290000001,0.49559054641899325
0.12055837563451778,0.3343465045592705,0.27411456766844794,1.0,0.9945135019,0.370723307364175
0.043147208121827416,0.07674772036474165,0.0,1.0,0.9987908102,0.12667226858389777
0.15609137055837566,0.2651975683890577,0.0,1.0,0.9904408225000001,0.49320987709404446
0.19289340101522848,0.3913373860182371,0.0,1.0,0.9842043682000001,0.5977872687144629
0.0368020304568528,0.16869300911854104,0.0,0.0,0.9985329421,0.09848749537062115
0.07614213197969544,0.19376899696048633,0.0,0.0,0.9913508013000001,0.23994154782610502
0.07106598984771574,0.4551671732522796,0.0,0.0,0.9695627205,0.22146668741771086
0.1637055837563452,0.9407294832826748,0.017594289406279003,1.0,0.9968636514000001,0.5905903071254915
0.20177664974619294,0.5691489361702128,0.04907459902362144,1.0,0.9934403981,0.612448614078483
0.11167512690355332,0.3161094224924012,0.0332268470527273,1.0,0.9835787089,0.3348213530973097
0.07233502538071067,1.0,0.06783802535058242,0.0,0.9947556615,0.2429665867653408
0.08248730964467006,0.7446808510638298,0.07280644938038179,0.0,0.9972721848,0.24290400535920081
0.06979695431472083,0.2507598784194529,0.06553165636515912,0.0,0.9932252104,0.1735377865557761
0.15736040609137059,0.27279635258358664,0.28202098565742667,0.0,0.9962251201,0.4462705265841154
0.05203045685279189,0.26367781155015196,0.17215548954807355,0.0,0.9983609,0.16683104813804844
0.15101522842639595,0.47416413373860183,0.25935330230614584,0.0,0.9949419816,0.5389878871188077
0.20939086294416248,0.42249240121580545,0.4693536313718343,1.0,0.9968666412,0.6414637777885401
0.13578680203045687,0.3844984802431611,0.18252212043019622,1.0,0.9935366025000001,0.4047580277228412
0.2055837563451777,0.8419452887537994,0.6997617797148866,1.0,0.9894285503000001,0.7097822877372107
0.10913705583756347,0.29027355623100304,0.11863651230102848,0.0,0.9909127899000001,0.34094236691753493
0.06598984771573604,0.19756838905775076,0.17629563496583625,0.0,0.9905033238000001,0.20382867823156756
0.12944162436548226,0.4034954407294833,0.15349033305658466,0.0,0.9977591697,0.3582511446648525
0.14847715736040612,0.3799392097264438,0.2412172601683667,1.0,0.9804575064,0.5205935962098414
0.10913705583756347,0.20592705167173253,0.1472302212296747,1.0,0.9807285285,0.3316218444664897
0.19162436548223355,0.5539513677811551,0.257061077267011,1.0,0.9974612845999999,0.6454828627281801
0.22461928934010156,0.7834346504559271,0.0,1.0,0.9955571675,0.6615984222069271
0.17512690355329952,0.8092705167173252,0.0,1.0,0.9769430301,0.6169396151960591
0.21954314720812187,0.45288753799392095,0.0,1.0,0.9952938337,0.4393725846555126
0.09771573604060915,0.29027355623100304,0.0,0.0,0.9979425436,0.2781493957471868
0.10786802030456855,0.5,0.0,0.0,0.9942096466,0.3725205252622095
0.12563451776649748,0.30927051671732525,0.0,0.0,0.9967493113000001,0.20441370620549945
0.08629441624365483,0.2826747720364742,0.11969657048411296,0.0,0.9979687183,0.24537149412423057
0.10659898477157362,0.5691489361702128,0.2323151635448674,0.0,0.9986604968,0.3352595309868968
0.16624365482233505,0.331306990881459,0.18132188242320996,0.0,0.9911057898,0.4436167642315683
0.1307106598984772,0.5592705167173252,0.23251064751837863,1.0,0.9897032593,0.39232861437683164
0.18401015228426398,0.7925531914893617,0.36502092554265575,1.0,0.9955161054,0.5577029483457094
0.22842639593908634,0.6808510638297872,0.48001517373114794,1.0,0.9907633794999999,0.7095578252834909
0.09390862944162438,0.18617021276595744,0.08610241270410934,0.0,0.9971066908,0.30430532123616466
0.04187817258883249,0.15577507598784193,0.13098713456328562,0.0,0.9971811135,0.1635089325463742
0.06979695431472083,0.18161094224924013,0.036043171882765714,1.0,0.9970167064000001,0.22862881972562987
0.13832487309644673,0.48632218844984804,0.9034153157968313,1.0,0.9932292137000001,0.4653042145053927
0.05203045685279189,0.09650455927051672,0.18113126305548324,1.0,0.9970484061000001,0.20390366586353068
0.17639593908629442,0.1762917933130699,0.2231311297256961,0.0,0.9929592959,0.4252289356851899
0.14593908629441626,0.31990881458966564,0.14009064146179448,0.0,0.9908571429,0.34077882389941877
0.14213197969543148,0.08662613981762918,0.1449489790428104,0.0,0.9990291262,0.3518635632536438
0.1865482233502538,0.45592705167173253,0.7710690307715048,1.0,0.9919069297,0.48887202469183916
0.15228426395939088,0.5714285714285714,0.308146162077364,1.0,0.9855163013000001,0.3797979077775833
0.14974619289340102,0.09650455927051672,0.2922816329148801,1.0,0.9950618954,0.3942997796230055
0.11294416243654824,0.13753799392097266,0.041973300284245334,0.0,0.9964383562000001,0.24762697952481483
0.08629441624365483,0.12006079027355623,0.14409367217717933,0.0,0.9987487487,0.22737820595116134
0.11294416243654824,0.3100303951367781,0.1753427120773478,0.0,0.9981797121,0.30005580217513855
0.030456852791878177,0.07598784194528875,0.08745065829153102,0.0,1.0,0.07163490364906078
0.15736040609137059,0.4004559270516717,0.3517795945610804,1.0,0.9966355711999999,0.4369287170171458
0.12944162436548226,0.2773556231003039,0.3625671308100413,1.0,0.9985161290000001,0.3425736791370553
0.16116751269035534,0.4072948328267477,0.5876429334247087,1.0,0.9966379184,0.41719441749801234
0.07106598984771574,0.06382978723404255,0.21641973123934785,0.0,0.9809342231,0.23038918273147865
0.11548223350253808,0.26595744680851063,0.35925429828109545,0.0,0.9942342342000001,0.2878154657183765
0.0850253807106599,0.1534954407294833,0.2200414032536619,0.0,0.9932782792000001,0.24120498819681538
0.10025380710659901,0.26671732522796354,0.4576642176045777,1.0,0.9879818262000001,0.3395800073729626
0.15482233502538073,0.16185410334346503,0.11873884897092954,1.0,0.9935290039000001,0.5098152173584106
0.12309644670050764,0.2765957446808511,0.27533981850665673,1.0,0.9915498984,0.37828712046429275
0.04060913705583757,0.08130699088145897,0.0,1.0,0.9985795455,0.12422508841336015
0.15862944162436549,0.27583586626139817,0.0,1.0,0.9924574877000001,0.4974355618896471
0.19289340101522848,0.33966565349544076,0.0,1.0,0.9925237053,0.5949007518259976
0.03299492385786802,0.16337386018237082,0.0,0.0,0.9991067441,0.10157233711689298
0.07233502538071067,0.22948328267477203,0.0,0.0,0.993143137,0.23167715750584325
0.08121827411167513,0.41793313069908816,0.0,0.0,0.9780429594000001,0.22429293618409066
0.16751269035532995,0.9422492401215805,0.012316324092249866,1.0,0.9978113808000001,0.5424242482593579
0.21700507614213202,0.6025835866261399,0.03233169960556625,1.0,0.9950657895,0.6061102397675961
0.11167512690355332,0.3183890577507599,0.021241670052396303,1.0,0.9886675196,0.36989904143237073
0.06472081218274113,0.9437689969604863,0.04002161564486972,0.0,0.9905004838000001,0.20651171123159198
0.07614213197969544,0.7826747720364742,0.053110668270031136,0.0,0.9924640867,0.23256412801402473
0.07487309644670051,0.28191489361702127,0.06684450009889366,0.0,0.9969230769,0.18598358112456637
0.1954314720812183,0.29331306990881456,0.215207826576072,0.0,0.9947600333,0.43239532687218896
0.07741116751269037,0.2682370820668693,0.2379965852266877,0.0,0.9976032708,0.16198634580592916
0.1535532994923858,0.41109422492401215,0.20222509947758932,0.0,0.9964204361000001,0.5083820284159536
0.2601522842639594,0.4065349544072948,0.5027244194104993,1.0,0.9962590601,0.6303805733153018
0.19416243654822338,0.3541033434650456,0.25228194698486633,1.0,0.9968130802,0.4104096164817711
0.22461928934010156,0.7629179331306991,0.4642518175720766,1.0,0.9893285175,0.6791624940579236
0.10152284263959394,0.31534954407294835,0.13925970561133297,0.0,0.9962973512000001,0.32423000359121584
0.057106598984771585,0.13297872340425532,0.11127524207052163,0.0,0.997783152,0.19560393703981452
0.13578680203045687,0.42325227963525835,0.15568118714903834,0.0,0.9984579800000001,0.3725722813865917
0.1434010152284264,0.4072948328267477,0.2403786165269889,1.0,0.9706709522,0.49668864951859704
0.09137055837563453,0.18617021276595744,0.11887406221827199,1.0,0.9743233865,0.316435972180805
0.19035532994923862,0.4551671732522796,0.2774499597317411,1.0,0.9972994163,0.6314476134344167
0.21319796954314724,0.790273556231003,0.0,1.0,0.9950738916,0.674334292187923
0.16497461928934012,0.6990881458966566,0.0,1.0,0.9736324282,0.5465214911110953
0.1370558375634518,0.41109422492401215,0.0,1.0,0.9974279139,0.39594159171907184
0.09771573604060915,0.25987841945288753,0.0,0.0,0.9963920121,0.2863677420687643
0.11167512690355332,0.4376899696048632,0.0,0.0,0.9948316704,0.3707938011551566
0.06725888324873097,0.2629179331306991,0.0,0.0,0.9978703985,0.18907029993990254
0.08375634517766498,0.3525835866261398,0.13017075654049245,0.0,0.9970523213,0.22937465831594323
0.09771573604060915,0.5668693009118541,0.2511723849897724,0.0,0.9971242943999999,0.31885732044856085
0.16751269035532995,0.3639817629179331,0.21090800692158423,0.0,0.9899300932,0.47337206698141104
0.12309644670050764,0.479483282674772,0.20635484387632566,1.0,0.9899958316,0.3924622917800222
0.16878172588832488,0.7492401215805471,0.3192778796825715,1.0,0.9932681868000001,0.5466229753591941
0.26522842639593913,0.6671732522796353,0.5101179181641825,1.0,0.9913242495,0.7370686766773795
0.07233502538071067,0.1344984802431611,0.1266460167450168,0.0,0.9975062344,0.24605582069517207
0.04822335025380712,0.10182370820668693,0.12437631525054395,0.0,0.9979532164,0.14146970035436088
0.0799492385786802,0.2066869300911854,0.038249753467657154,1.0,0.9948253558000001,0.22322264916989606
0.1370558375634518,0.49620060790273557,0.4821104212248352,1.0,0.9959991793,0.4194535848713915
0.04822335025380712,0.09574468085106383,0.17084145215644617,1.0,0.9982608696,0.17392305534428806
0.15609137055837566,0.22036474164133737,0.2945153507224216,0.0,0.9903024706,0.4227036554758841
0.1370558375634518,0.31155015197568386,0.2558494005384081,0.0,0.9938990570999999,0.3466785536684726
0.13324873096446702,0.08814589665653495,0.1304831650029775,0.0,0.9980912388000001,0.36584541446626273
0.16878172588832488,0.4635258358662614,0.7937676292623829,1.0,0.9870083433000001,0.4819811128349666
0.13832487309644673,0.6405775075987842,0.5074289190820754,1.0,0.9831977051,0.4087274431629529
0.14467005076142134,0.07750759878419453,0.24923116735051265,1.0,0.9953949205000001,0.39891651549378904
0.11548223350253808,0.1276595744680851,0.039417636747637576,0.0,0.9986241056999999,0.24145298597002168
0.0901015228426396,0.12006079027355623,0.17596618538740325,0.0,0.9989044098,0.20373379486110194
0.10659898477157362,0.2803951367781155,0.20924373590831374,0.0,0.9931703810000001,0.3062699803636335
0.03299492385786802,0.06382978723404255,0.09808899330216364,0.0,1.0,0.06627354075665692
0.15736040609137059,0.40197568389057753,0.35648089115067266,1.0,0.9956166419,0.44724423868035645
0.11928934010152287,0.25,0.39928291991801984,1.0,0.9978946025000001,0.33432656886750073
0.15101522842639595,0.43617021276595747,0.5350557051346856,1.0,0.9979448657000001,0.43656764886602817
0.0685279187817259,0.08738601823708207,0.22899116821522483,0.0,0.9954486346,0.24168951024204083
0.0850253807106599,0.2765957446808511,0.3505654645356022,0.0,0.9916473318,0.2826133163777162
0.0799492385786802,0.14969604863221883,0.32935157252190894,0.0,0.9926664159,0.2566293484909348
0.09644670050761424,0.21808510638297873,0.5722516926158895,1.0,0.9910910265,0.3229099004637324
0.15101522842639595,0.16261398176291794,0.10697331701944895,1.0,0.9906476502,0.5164530647691443
0.12055837563451778,0.3100303951367781,0.2826383767106812,1.0,0.9786512621,0.4247904270107819
0.045685279187817264,0.0972644376899696,0.0,1.0,0.9950859951,0.14527792294606265
0.18274111675126906,0.2196048632218845,0.0,1.0,0.9949992646,0.46991921266337383
0.24365482233502542,0.36322188449848025,0.0,1.0,0.9865628340000001,0.592999991058994
0.05329949238578681,0.20288753799392098,0.0,0.0,0.998164219,0.11396797560041151
0.11294416243654824,0.18541033434650456,0.0,0.0,0.9946554149000001,0.2310191000535044
0.15609137055837566,0.4490881458966565,0.0,0.0,0.9856184084,0.23742073733098498
0.15482233502538073,0.8100303951367781,0.007017910638739295,1.0,0.9978230754,0.5169760390498542
0.2106598984771574,0.709726443768997,0.023868881083206027,1.0,0.9965100047000001,0.5719458474815676
0.10913705583756347,0.29711246200607905,0.026829800471865565,1.0,0.9910502283,0.36298266324708134
0.06979695431472083,0.8214285714285714,0.03309448898707835,0.0,0.9910173386,0.20855239267635314
0.08375634517766498,0.7424012158054711,0.027033442107358266,0.0,0.998093518,0.24326500456080302
0.07106598984771574,0.25455927051671734,0.047234596375740324,0.0,0.9885915785,0.17801928050883412
0.20431472081218277,0.31762917933130697,0.20700846454602725,0.0,0.9953090508,0.48044447682835517
0.11928934010152287,0.2689969604863222,0.1170621195282947,0.0,0.9972672618,0.15312352777891886
0.1700507614213198,0.3731003039513678,0.17330084928339198,0.0,0.9927312375,0.49096070456294477
0.2538071065989848,0.4886018237082067,0.680618218336152,1.0,0.9954374450000001,0.6499459267690816
0.19289340101522848,0.4065349544072948,0.16079500950709522,1.0,0.9949254190000001,0.37342169036498996
0.1954314720812183,0.8913373860182371,0.42948941061695955,1.0,0.9817750275,0.6795853955360561
0.09390862944162438,0.29635258358662614,0.13126129798695174,0.0,0.995299076,0.2971137059892713
0.06472081218274113,0.21808510638297873,0.1303530382978117,0.0,0.9954453441,0.20576321865739325
0.12563451776649748,0.41033434650455924,0.16973875819294687,0.0,0.9987567344,0.39694115210539044
0.13324873096446702,0.3761398176291793,0.2612744257044954,1.0,0.9734866042,0.49335422431506115
0.09644670050761424,0.19984802431610943,0.1621647829245547,1.0,0.9793522267,0.31902766844195823
0.19162436548223355,0.5129179331306991,0.34655929671932306,1.0,0.997506623,0.6509724161735845
0.2106598984771574,0.6770516717325228,0.0,1.0,0.9929281174000001,0.6722872625889978
0.18274111675126906,0.7135258358662614,0.0,1.0,0.9790394605,0.5846555021216657
0.1319796954314721,0.3776595744680851,0.0,1.0,0.995838471,0.41678837470700614
0.09263959390862944,0.21656534954407294,0.0,0.0,0.9953214486999999,0.2781052545365224
0.11928934010152287,0.41413373860182373,0.0,0.0,0.9944304173,0.39351291923915727
0.06725888324873097,0.28495440729483285,0.0,0.0,0.9974556411000001,0.19644411157706923
0.08121827411167513,0.303951367781155,0.1259314235502848,0.0,0.9968266561,0.2387459872392919
0.11167512690355332,0.5896656534954408,0.19153135234829158,0.0,0.9962190651,0.3296542765102367
0.17131979695431473,0.4126139817629179,0.1703210593031195,0.0,0.9879877322,0.49528470620060727
0.12944162436548226,0.5455927051671733,0.21301301961652586,1.0,0.9883423121,0.3977710334785
0.18147208121827413,0.7925531914893617,0.20490944413367349,1.0,0.9935051546,0.5561730831729453
0.27664974619289345,0.6512158054711246,0.40527053584334516,1.0,0.9901940545,0.7471070778952328
0.07487309644670051,0.14665653495440728,0.11454413719210418,0.0,0.9955707958000001,0.258728193116613
0.044416243654822336,0.08966565349544073,0.09287560547996701,0.0,0.9949434859999999,0.14860847170554048
0.08883248730964467,0.2317629179331307,0.048043836444299715,1.0,0.9948287007000001,0.2378478184658632
0.12309644670050764,0.4338905775075988,0.5486770749556094,1.0,0.9940053286,0.42828962130709963
0.05076142131979697,0.08434650455927052,0.12898182529294375,1.0,0.9931880109,0.18185751733457406
0.14086294416243655,0.1580547112462006,0.19987538091632787,0.0,0.9936427209,0.3669301509216004
0.1307106598984772,0.25987841945288753,0.20220577301663037,0.0,0.990648178,0.32784825630132464
0.11548223350253808,0.0729483282674772,0.17570617790658727,0.0,0.9993131868,0.31947677327754115
0.14974619289340102,0.3518237082066869,0.5691189522318145,1.0,0.9818157099,0.4335096791275498
0.13451776649746194,0.48024316109422494,0.43456519187774706,1.0,0.980866915,0.3685207197873343
0.1319796954314721,0.07674772036474165,0.27169657667433883,1.0,0.9944652206000001,0.3821523885254808
0.12309644670050764,0.13601823708206687,0.047039052419420385,0.0,0.9988678177,0.26046765675357736
0.09137055837563453,0.10866261398176291,0.15668584521001944,0.0,0.9986975775000001,0.20143562469452717
0.11167512690355332,0.2553191489361702,0.17494675955892336,0.0,0.9909860191000001,0.29366438744262247
